tick,prey,energy
2544,50,61.723
2545,51,61.7352941176
2546,51,61.9117647059
2547,50,61.864
2548,49,62.3132653061
2549,49,62.1632653061
2550,48,63.109375
2551,47,64.0510638298
2552,47,63.9010638298
2553,48,64.190625
2554,47,64.3446808511
2555,47,64.1946808511
2556,47,64.0765957447
2557,47,64.2457446809
2558,47,64.0957446809
2559,47,64.0127659574
2560,47,64.4021276596
2561,47,64.2521276596
2562,47,64.1021276596
2563,47,64.2712765957
2564,47,64.4404255319
2565,47,64.2904255319
2566,47,64.1404255319
2567,47,63.9904255319
2568,47,63.8404255319
2569,47,64.0095744681
2570,47,63.8595744681
2571,47,64.3478723404
2572,47,64.1978723404
2573,48,64.48125
2574,48,64.33125
2575,48,64.80625
2576,48,64.96875
2577,48,64.81875
2578,48,64.66875
2579,48,64.51875
2580,48,64.9125
2581,48,64.83125
2582,48,64.68125
2583,48,64.53125
2584,48,64.38125
2585,49,64.3459183673
2586,49,64.5020408163
2587,49,64.7408163265
2588,50,64.696
2589,50,64.717
2590,50,64.567
2591,50,64.717
2592,50,64.567
2593,50,64.417
2594,50,64.567
2595,50,64.417
2596,50,64.267
2597,50,64.417
2598,50,64.267
2599,50,64.417
2600,50,64.567
2601,50,64.417
2602,50,64.267
2603,50,64.117
2604,50,64.036
2605,50,64.186
2606,50,64.036
2607,50,64.486
2608,50,64.336
2609,50,64.186
2610,51,64.15
2611,51,64.2941176471
2612,51,64.4147058824
2613,51,64.9294117647
2614,51,64.7794117647
2615,51,64.6294117647
2616,51,64.5588235294
2617,52,64.5134615385
2618,52,64.3634615385
2619,52,64.2134615385
2620,52,64.0634615385
2621,52,63.9134615385
2622,52,64.0519230769
2623,52,63.9019230769
2624,52,63.7519230769
2625,52,63.6019230769
2626,52,63.4519230769
2627,52,63.3019230769
2628,52,63.1519230769
2629,52,63.0019230769
2630,52,63.1807692308
2631,52,63.3192307692
2632,52,63.1692307692
2633,52,63.0192307692
2634,52,62.8692307692
2635,52,62.7192307692
2636,52,62.5692307692
2637,52,62.7076923077
2638,52,62.8461538462
2639,52,63.2730769231
2640,52,63.1230769231
2641,52,63.2932692308
2642,52,63.1432692308
2643,52,62.9932692308
2644,52,62.8432692308
2645,52,62.6932692308
2646,52,62.8317307692
2647,52,62.6817307692
2648,52,62.5317307692
2649,52,62.3817307692
2650,52,62.2317307692
2651,52,62.3701923077
2652,52,62.2201923077
2653,52,62.0701923077
2654,52,61.9201923077
2655,52,61.7701923077
2656,52,61.7701923077
2657,52,61.6201923077
2658,52,61.4701923077
2659,52,61.3201923077
2660,52,61.1701923077
2661,52,61.0201923077
2662,52,60.8701923077
2663,52,61.0086538462
2664,52,60.8586538462
2665,52,60.9971153846
2666,52,60.8471153846
2667,52,60.8528846154
2668,52,60.7028846154
2669,52,60.5528846154
2670,52,60.6913461538
2671,53,60.7594339623
2672,53,60.6094339623
2673,53,60.4594339623
2674,53,60.3094339623
2675,53,60.1594339623
2676,53,60.0094339623
2677,53,59.8594339623
2678,53,59.7094339623
2679,53,59.8424528302
2680,53,60.0122641509
2681,53,59.8622641509
2682,53,59.7122641509
2683,53,59.5622641509
2684,53,59.9783018868
2685,53,60.0433962264
2686,53,59.8933962264
2687,53,59.7433962264
2688,53,59.5933962264
2689,53,59.4433962264
2690,53,59.8594339623
2691,53,59.7094339623
2692,53,59.5594339623
2693,54,59.6027777778
2694,54,59.4527777778
2695,54,59.5805555556
2696,54,59.7083333333
2697,54,59.5583333333
2698,54,60.0138888889
2699,54,60.1416666667
2700,55,60.1709090909
2701,55,60.0645454545
2702,55,60.1872727273
2703,55,60.4790909091
2704,55,60.6018181818
2705,55,60.7245454545
2706,55,60.8472727273
2707,55,60.6972727273
2708,55,60.5472727273
2709,56,60.5660714286
2710,56,60.4160714286
2711,56,60.2660714286
2712,56,60.3839285714
2713,56,60.2339285714
2714,56,60.0839285714
2715,56,59.9339285714
2716,56,59.7839285714
2717,56,59.6339285714
2718,56,59.9607142857
2719,56,60.3732142857
2720,56,60.4267857143
2721,56,60.2767857143
2722,55,60.3809090909
2723,55,60.2309090909
2724,55,60.0809090909
2725,55,60.2036363636
2726,55,60.0536363636
2727,55,59.9036363636
2728,55,60.2990909091
2729,55,60.1490909091
2730,55,59.9990909091
2731,55,59.8490909091
2732,55,59.6990909091
2733,55,59.8218181818
2734,55,59.9445454545
2735,55,60.1981818182
2736,55,60.0481818182
2737,55,59.9445454545
2738,55,60.0672727273
2739,55,59.9172727273
2740,55,60.04
2741,55,59.95
2742,55,59.8
2743,55,59.65
2744,55,59.7727272727
2745,55,59.6227272727
2746,55,60.0181818182
2747,55,60.1409090909
2748,55,59.9909090909
2749,55,59.8409090909
2750,55,59.6909090909
2751,55,59.8136363636
2752,55,59.6636363636
2753,55,60.0590909091
2754,55,60.1818181818
2755,55,60.3045454545
2756,55,60.4272727273
2757,56,60.4482142857
2758,55,59.9554545455
2759,54,60.9166666667
2760,54,61.0444444444
2761,54,61.1722222222
2762,54,61.0222222222
2763,54,60.8722222222
2764,54,60.7222222222
2765,54,60.5722222222
2766,54,60.4222222222
2767,54,60.2722222222
2768,54,60.9555555556
2769,54,60.8055555556
2770,54,60.9333333333
2771,54,61.0611111111
2772,53,61.9169811321
2773,53,61.7669811321
2774,53,61.9
2775,53,61.75
2776,53,61.8830188679
2777,53,61.9537735849
2778,53,61.8037735849
2779,53,61.6537735849
2780,53,62.0698113208
2781,53,61.9198113208
2782,53,62.0528301887
2783,53,61.9028301887
2784,53,61.7528301887
2785,53,61.6028301887
2786,53,61.4528301887
2787,53,61.4443396226
2788,53,61.4443396226
2789,53,61.2943396226
2790,53,61.1443396226
2791,53,60.9943396226
2792,53,60.8443396226
2793,53,60.6943396226
2794,54,60.7166666667
2795,54,60.5666666667
2796,54,60.4166666667
2797,54,60.8222222222
2798,54,60.6722222222
2799,54,60.5222222222
2800,54,60.3722222222
2801,54,60.5
2802,54,60.8611111111
2803,54,60.7111111111
2804,54,60.5611111111
2805,54,60.9666666667
2806,54,60.8166666667
2807,54,60.6666666667
2808,54,61.0722222222
2809,54,60.9222222222
2810,54,60.7722222222
2811,54,60.6222222222
2812,54,60.4722222222
2813,54,60.3222222222
2814,54,60.1722222222
2815,54,60.5777777778
2816,54,60.5111111111
2817,54,60.6388888889
2818,54,60.4888888889
2819,54,60.3388888889
2820,54,60.2
2821,54,60.2722222222
2822,54,60.4
2823,54,60.25
2824,54,60.45
2825,54,60.5777777778
2826,54,60.4277777778
2827,54,60.5555555556
2828,54,60.4055555556
2829,54,60.5333333333
2830,53,60.1311320755
2831,53,59.9811320755
2832,53,59.8311320755
2833,54,59.8694444444
2834,54,59.9972222222
2835,54,59.8472222222
2836,55,60.1545454545
2837,55,60.0045454545
2838,54,59.4388888889
2839,54,59.2888888889
2840,54,59.1388888889
2841,54,58.9888888889
2842,54,58.8388888889
2843,54,58.6888888889
2844,54,58.9833333333
2845,54,59.1694444444
2846,54,59.0194444444
2847,54,58.8694444444
2848,54,58.7194444444
2849,54,58.5694444444
2850,54,58.4194444444
2851,54,58.5472222222
2852,54,58.5472222222
2853,54,58.4194444444
2854,54,58.2694444444
2855,54,58.1194444444
2856,54,57.9694444444
2857,54,58.0444444444
2858,54,57.8944444444
2859,55,58.51
2860,54,59.4444444444
2861,54,59.5722222222
2862,54,59.4222222222
2863,54,59.2722222222
2864,54,59.1222222222
2865,54,58.9722222222
2866,54,58.8222222222
2867,53,59.0443396226
2868,53,59.1773584906
2869,53,59.0273584906
2870,53,58.8773584906
2871,53,58.7273584906
2872,53,58.9028301887
2873,53,58.7528301887
2874,53,58.8320754717
2875,53,58.7443396226
2876,53,58.5943396226
2877,53,58.4443396226
2878,53,58.2943396226
2879,53,58.1443396226
2880,53,57.9943396226
2881,53,58.3226415094
2882,53,58.7386792453
2883,53,58.5886792453
2884,53,58.4386792453
2885,53,58.2886792453
2886,53,58.1386792453
2887,53,58.2716981132
2888,53,58.1216981132
2889,53,57.9716981132
2890,53,57.8641509434
2891,53,58.1075471698
2892,52,59.0759615385
2893,52,58.9259615385
2894,52,59.0413461538
2895,52,58.8913461538
2896,52,59.0298076923
2897,52,58.8798076923
2898,53,59.2226415094
2899,53,59.3556603774
2900,53,59.2056603774
2901,53,59.0556603774
2902,53,58.9056603774
2903,53,58.7556603774
2904,53,58.6056603774
2905,54,58.6666666667
2906,54,58.7944444444
2907,54,58.6444444444
2908,54,58.4944444444
2909,54,58.3444444444
2910,54,58.4722222222
2911,55,58.5318181818
2912,55,58.3818181818
2913,55,58.5045454545
2914,55,58.6
2915,55,58.45
2916,55,58.3
2917,55,58.15
2918,55,58.2727272727
2919,55,58.3954545455
2920,55,59.0636363636
2921,55,58.9136363636
2922,56,58.9616071429
2923,56,58.8116071429
2924,56,58.6616071429
2925,56,58.7794642857
2926,56,58.6294642857
2927,56,59.0151785714
2928,56,58.8651785714
2929,56,58.7151785714
2930,56,58.5651785714
2931,56,58.4151785714
2932,56,58.2651785714
2933,56,58.3830357143
2934,56,58.8866071429
2935,56,58.7366071429
2936,56,58.8544642857
2937,56,58.7044642857
2938,56,58.8223214286
2939,56,58.6723214286
2940,56,58.5223214286
2941,56,58.3723214286
2942,56,58.2223214286
2943,56,58.6080357143
2944,56,58.7258928571
2945,56,58.84375
2946,56,58.69375
2947,56,58.8464285714
2948,56,58.9642857143
2949,56,58.8142857143
2950,56,58.6642857143
2951,56,58.5142857143
2952,56,58.3642857143
2953,56,58.3455357143
2954,56,58.4633928571
2955,56,58.3133928571
2956,56,58.1633928571
2957,56,58.4580357143
2958,56,58.5758928571
2959,56,58.69375
2960,56,58.8116071429
2961,56,58.6616071429
2962,56,58.7794642857
2963,56,58.6294642857
2964,56,58.4794642857
2965,56,58.5973214286
2966,57,58.9105263158
2967,57,59.0236842105
2968,57,58.9684210526
2969,57,58.8184210526
2970,57,59.2289473684
2971,57,59.0789473684
2972,57,58.9289473684
2973,57,58.7789473684
2974,57,58.6289473684
2975,57,58.7421052632
2976,57,58.5921052632
2977,57,58.7052631579
2978,57,58.8447368421
2979,57,58.9578947368
2980,57,59.0710526316
2981,58,59.4896551724
2982,57,59.6868421053
2983,57,59.55
2984,57,59.4
2985,57,60.7421052632
2986,57,60.5921052632
2987,57,60.9789473684
2988,57,60.8289473684
2989,56,61.4660714286
2990,56,61.3160714286
2991,56,61.1660714286
2992,56,61.0160714286
2993,56,60.8660714286
2994,56,60.9303571429
2995,56,61.1526785714
2996,56,61.2705357143
2997,57,61.5368421053
2998,57,61.3868421053
2999,57,61.5
3000,57,61.35
3001,57,61.2
3002,57,61.5763157895
3003,57,61.4263157895
3004,57,61.2763157895
3005,58,61.5353448276
3006,58,61.6439655172
3007,58,61.7525862069
3008,58,61.6025862069
3009,58,61.4525862069
3010,58,61.3025862069
3011,58,61.4112068966
3012,58,61.2612068966
3013,58,61.6284482759
3014,58,61.7370689655
3015,58,61.7112068966
3016,58,61.5612068966
3017,58,61.4112068966
3018,58,61.2612068966
3019,58,61.1112068966
3020,58,60.9612068966
3021,58,60.8112068966
3022,58,61.025862069
3023,58,60.875862069
3024,58,60.9844827586
3025,59,60.9872881356
3026,59,60.8372881356
3027,59,60.6872881356
3028,59,60.5372881356
3029,59,60.6415254237
3030,59,60.7457627119
3031,58,61.6439655172
3032,58,61.625862069
3033,58,61.475862069
3034,59,61.4703389831
3035,59,61.3203389831
3036,59,61.1703389831
3037,59,61.2745762712
3038,59,61.1245762712
3039,59,60.9745762712
3040,59,61.3330508475
3041,59,61.5008474576
3042,59,61.3508474576
3043,59,61.2008474576
3044,59,61.0813559322
3045,59,62.1186440678
3046,59,61.9686440678
3047,59,61.8186440678
3048,59,61.6686440678
3049,59,61.5186440678
3050,59,61.3686440678
3051,59,61.2186440678
3052,59,61.0686440678
3053,59,61.4271186441
3054,59,61.5313559322
3055,59,61.6355932203
3056,59,61.4855932203
3057,60,61.4775
3058,60,61.5775
3059,60,61.6775
3060,60,61.5275
3061,60,61.3775
3062,60,61.4775
3063,60,61.3275
3064,60,61.1775
3065,60,61.33
3066,60,61.43
3067,60,61.28
3068,60,61.38
3069,60,61.23
3070,60,61.295
3071,60,61.145
3072,60,60.995
3073,60,60.845
3074,60,60.695
3075,59,60.3110169492
3076,60,60.3225
3077,60,60.1725
3078,60,60.115
3079,60,59.965
3080,60,59.815
3081,61,59.8319672131
3082,61,59.6819672131
3083,61,59.5319672131
3084,61,59.3819672131
3085,61,59.2319672131
3086,61,59.0819672131
3087,61,58.9319672131
3088,61,58.8262295082
3089,61,58.6762295082
3090,61,58.7721311475
3091,61,58.6221311475
3092,61,58.5385245902
3093,61,58.6344262295
3094,61,58.4844262295
3095,61,58.8262295082
3096,61,58.9221311475
3097,61,58.7721311475
3098,61,58.6221311475
3099,61,58.4721311475
3100,61,58.3221311475
3101,61,58.1721311475
3102,61,58.0221311475
3103,61,57.8721311475
3104,61,57.9680327869
3105,61,58.0639344262
3106,61,57.9139344262
3107,61,57.7639344262
3108,62,58.0532258065
3109,62,57.9032258065
3110,62,57.7532258065
3111,62,57.6032258065
3112,62,57.4532258065
3113,63,57.5023809524
3114,63,57.8285714286
3115,63,57.6785714286
3116,63,57.5857142857
3117,63,57.4357142857
3118,63,57.2857142857
3119,63,57.45
3120,63,57.7761904762
3121,63,57.8642857143
3122,63,57.819047619
3123,63,57.669047619
3124,63,57.5380952381
3125,64,57.5828125
3126,64,57.4328125
3127,64,57.5171875
3128,64,57.3671875
3129,63,57.4857142857
3130,63,57.5738095238
3131,63,57.6619047619
3132,63,57.75
3133,63,57.8380952381
3134,63,57.6880952381
3135,63,57.5380952381
3136,63,57.3880952381
3137,63,57.2380952381
3138,63,57.3119047619
3139,63,57.4428571429
3140,63,57.5333333333
3141,63,58.0976190476
3142,63,57.9476190476
3143,62,58.1040322581
3144,62,57.9540322581
3145,62,58.0459677419
3146,62,57.8959677419
3147,63,58.1095238095
3148,63,58.1976190476
3149,62,58.0411290323
3150,62,58.1330645161
3151,62,57.9830645161
3152,62,57.8330645161
3153,62,57.8838709677
3154,62,58.2032258065
3155,62,58.0532258065
3156,61,58.6983606557
3157,61,58.7942622951
3158,61,58.6442622951
3159,60,58.805
3160,60,58.655
3161,59,59.7542372881
3162,58,60.6172413793
3163,58,60.4672413793
3164,58,60.3172413793
3165,58,60.1672413793
3166,58,60.0172413793
3167,58,60.3922413793
3168,58,60.500862069
3169,58,60.350862069
3170,58,60.200862069
3171,58,60.050862069
3172,59,60.0694915254
3173,59,60.1737288136
3174,59,60.2779661017
3175,58,61.0853448276
3176,58,60.9353448276
3177,59,60.9389830508
3178,59,61.043220339
3179,59,60.893220339
3180,59,61.063559322
3181,59,61.4220338983
3182,59,61.2720338983
3183,59,61.3762711864
3184,59,61.2262711864
3185,59,61.5847457627
3186,59,61.4347457627
3187,59,61.2847457627
3188,59,61.1347457627
3189,59,61.2389830508
3190,59,61.0889830508
3191,59,60.9389830508
3192,59,60.8194915254
3193,59,60.6694915254
3194,59,60.7737288136
3195,60,60.7775
3196,60,60.6275
3197,60,60.6225
3198,60,60.4725
3199,60,60.3225
3200,60,60.1725
3201,60,60.0225
3202,60,59.8725
3203,60,59.7225
3204,60,59.5725
3205,60,59.6725
3206,60,59.5225
3207,60,59.41
3208,60,59.26
3209,60,59.11
3210,60,58.96
3211,60,58.81
3212,60,58.66
3213,60,58.51
3214,60,58.36
3215,60,58.21
3216,60,58.0825
3217,60,57.9325
3218,60,57.7825
3219,60,57.6325
3220,60,57.4825
3221,60,57.3325
3222,60,57.1825
3223,60,57.0325
3224,60,57.1325
3225,60,56.9825
3226,60,56.8325
3227,61,56.8983606557
3228,61,56.9942622951
3229,61,56.8442622951
3230,62,57.1483870968
3231,61,57.2991803279
3232,60,56.6425
3233,60,56.4925
3234,61,56.6795081967
3235,61,56.5295081967
3236,61,56.6254098361
3237,61,56.1532786885
3238,61,56.0032786885
3239,61,56.0426229508
3240,61,56.1385245902
3241,61,55.9885245902
3242,61,56.0844262295
3243,61,55.9344262295
3244,61,55.7844262295
3245,61,55.6344262295
3246,61,55.4844262295
3247,61,55.5803278689
3248,61,55.4303278689
3249,61,55.5262295082
3250,61,55.3762295082
3251,61,55.2262295082
3252,61,55.5680327869
3253,61,55.4180327869
3254,60,55.085
3255,60,54.935
3256,60,54.785
3257,60,54.885
3258,60,54.985
3259,59,55.7677966102
3260,59,55.6177966102
3261,59,55.7220338983
3262,59,55.6889830508
3263,59,55.5389830508
3264,59,55.3889830508
3265,59,55.2389830508
3266,59,55.0889830508
3267,60,55.1875
3268,60,55.0375
3269,60,55.1375
3270,60,54.9875
3271,60,55.0875
3272,60,55.1875
3273,60,55.2875
3274,59,55.2669491525
3275,59,55.3711864407
3276,59,55.2211864407
3277,59,55.0711864407
3278,59,55.1754237288
3279,58,54.3663793103
3280,58,54.475
3281,58,54.5836206897
3282,58,54.6922413793
3283,58,54.800862069
3284,58,54.9094827586
3285,58,54.7594827586
3286,58,54.7465517241
3287,58,54.5965517241
3288,58,54.4465517241
3289,58,54.2965517241
3290,58,54.4051724138
3291,58,54.5137931034
3292,58,54.3637931034
3293,58,54.2137931034
3294,58,54.0637931034
3295,58,53.9137931034
3296,58,53.7637931034
3297,58,53.6137931034
3298,58,53.7224137931
3299,58,53.5724137931
3300,59,53.7008474576
3301,59,53.5889830508
3302,59,53.4389830508
3303,59,53.2889830508
3304,59,53.1389830508
3305,59,53.243220339
3306,59,53.093220339
3307,59,52.943220339
3308,59,52.9101694915
3309,59,53.0144067797
3310,59,52.8644067797
3311,59,53.1669491525
3312,59,53.2711864407
3313,59,53.1338983051
3314,59,52.9838983051
3315,59,52.8338983051
3316,59,52.6838983051
3317,59,52.5338983051
3318,59,52.6508474576
3319,59,52.5008474576
3320,59,52.3508474576
3321,59,52.4550847458
3322,58,52.8896551724
3323,58,53.2568965517
3324,57,53.9763157895
3325,58,54.3612068966
3326,58,54.2112068966
3327,58,54.1284482759
3328,59,54.5016949153
3329,59,54.3516949153
3330,59,54.2016949153
3331,59,54.0516949153
3332,59,53.9016949153
3333,59,53.8076271186
3334,59,53.9525423729
3335,59,53.8025423729
3336,59,53.906779661
3337,59,53.756779661
3338,60,53.8775
3339,60,53.7275
3340,60,53.5775
3341,60,53.9275
3342,60,53.7775
3343,60,53.6275
3344,61,53.7459016393
3345,61,53.8418032787
3346,61,54.6016393443
3347,61,54.4516393443
3348,60,54.455
3349,60,54.305
3350,60,54.2125
3351,60,54.3125
3352,60,54.1625
3353,60,54.0125
3354,60,53.8625
3355,60,53.7125
3356,60,53.5625
3357,60,53.4125
3358,60,53.2625
3359,60,53.3625
3360,60,53.2125
3361,60,53.0625
3362,60,52.9125
3363,60,52.7625
3364,60,52.8625
3365,60,52.9625
3366,60,52.8125
3367,59,53.5584745763
3368,59,53.4084745763
3369,59,53.5127118644
3370,59,53.3627118644
3371,59,53.2127118644
3372,58,53.0810344828
3373,57,53.4026315789
3374,57,53.2526315789
3375,56,54.0544642857
3376,56,53.9044642857
3377,56,53.7544642857
3378,56,53.6044642857
3379,56,53.4544642857
3380,56,53.3044642857
3381,57,53.4473684211
3382,57,53.2973684211
3383,57,53.1473684211
3384,57,52.9973684211
3385,57,52.8473684211
3386,57,52.6973684211
3387,57,52.5473684211
3388,57,52.6605263158
3389,57,52.5105263158
3390,57,52.8868421053
3391,56,53.0339285714
3392,55,52.4854545455
3393,55,52.3354545455
3394,54,51.5777777778
3395,54,51.7055555556
3396,54,51.5555555556
3397,54,51.6833333333
3398,54,51.5333333333
3399,54,51.3833333333
3400,54,51.2333333333
3401,54,51.0833333333
3402,54,51.2111111111
3403,54,51.0611111111
3404,54,50.9111111111
3405,54,50.7611111111
3406,54,50.6111111111
3407,54,50.7388888889
3408,54,50.8666666667
3409,54,50.7166666667
3410,53,51.5245283019
3411,52,51.6826923077
3412,52,51.8211538462
3413,52,51.6711538462
3414,53,51.8669811321
3415,53,51.7169811321
3416,53,51.85
3417,53,51.7
3418,53,51.55
3419,53,51.6830188679
3420,53,51.8160377358
3421,53,51.9490566038
3422,53,51.7990566038
3423,53,51.6490566038
3424,53,52.3481132075
3425,53,52.1981132075
3426,53,52.0481132075
3427,53,52.0537735849
3428,53,52.1867924528
3429,54,52.3666666667
3430,54,52.2166666667
3431,54,52.0666666667
3432,54,51.9166666667
3433,54,52.0444444444
3434,54,51.8944444444
3435,54,51.7444444444
3436,54,51.8722222222
3437,54,52.0
3438,54,52.1277777778
3439,54,52.2555555556
3440,54,52.6611111111
3441,54,52.5111111111
3442,54,52.3611111111
3443,54,52.2111111111
3444,54,52.0611111111
3445,54,51.9111111111
3446,54,52.0388888889
3447,54,52.1666666667
3448,54,52.0166666667
3449,54,52.1444444444
3450,54,51.9944444444
3451,54,53.1416666667
3452,54,52.9916666667
3453,54,52.8416666667
3454,54,52.6916666667
3455,55,52.8563636364
3456,55,52.7063636364
3457,55,52.8290909091
3458,55,52.6790909091
3459,55,52.5290909091
3460,55,52.3790909091
3461,55,52.2290909091
3462,55,52.0790909091
3463,55,51.9290909091
3464,55,51.7790909091
3465,55,51.9018181818
3466,55,51.7518181818
3467,55,51.6018181818
3468,55,51.7245454545
3469,55,51.5745454545
3470,55,51.4245454545
3471,55,51.2745454545
3472,56,51.4589285714
3473,56,51.3089285714
3474,56,51.4267857143
3475,56,51.2767857143
3476,56,51.1267857143
3477,56,50.9767857143
3478,56,50.8267857143
3479,56,50.6767857143
3480,56,50.5267857143
3481,57,50.7184210526
3482,57,50.5684210526
3483,57,50.4184210526
3484,57,50.5315789474
3485,58,50.7172413793
3486,58,50.6706896552
3487,58,50.5206896552
3488,58,50.3706896552
3489,58,50.4793103448
3490,58,50.3293103448
3491,58,50.1793103448
3492,58,50.0293103448
3493,58,49.8793103448
3494,58,49.7293103448
3495,58,49.5793103448
3496,58,49.4293103448
3497,58,49.2793103448
3498,58,49.1293103448
3499,58,48.9793103448
3500,58,48.8293103448
3501,58,48.6793103448
3502,58,48.5293103448
3503,58,48.3793103448
3504,58,48.275862069
3505,59,48.4940677966
3506,59,48.3440677966
3507,59,48.1940677966
3508,58,48.7543103448
3509,57,48.8578947368
3510,57,48.9710526316
3511,55,49.2672727273
3512,56,49.4875
3513,55,49.6190909091
3514,54,50.3305555556
3515,53,50.4235849057
3516,53,50.2735849057
3517,53,50.1235849057
3518,53,50.0754716981
3519,53,49.9254716981
3520,53,49.7754716981
3521,53,49.6254716981
3522,53,49.4754716981
3523,52,49.7903846154
3524,51,50.6176470588
3525,52,50.8403846154
3526,52,50.6903846154
3527,52,50.5403846154
3528,52,50.3903846154
3529,52,50.2403846154
3530,52,50.3788461538
3531,52,50.5951923077
3532,52,50.4451923077
3533,51,51.2852941176
3534,51,51.4294117647
3535,51,51.2794117647
3536,51,51.1294117647
3537,51,50.9794117647
3538,51,50.8294117647
3539,51,50.6794117647
3540,51,50.5294117647
3541,51,50.3794117647
3542,51,50.5235294118
3543,50,50.581
3544,50,50.431
3545,50,50.581
3546,50,50.431
3547,50,50.281
3548,50,50.431
3549,50,50.281
3550,50,50.131
3551,50,50.581
3552,50,50.494
3553,50,50.344
3554,50,50.494
3555,50,50.344
3556,50,50.194
3557,50,50.344
3558,50,50.194
3559,50,50.344
3560,50,50.494
3561,50,50.344
3562,50,50.722
3563,50,50.572
3564,50,51.022
3565,50,51.172
3566,50,51.022
3567,50,50.872
3568,50,50.722
3569,49,51.6081632653
3570,49,51.9448979592
3571,49,51.7948979592
3572,49,51.9510204082
3573,49,51.8010204082
3574,49,51.993877551
3575,49,51.843877551
3576,49,51.693877551
3577,49,51.543877551
3578,49,51.7
3579,49,51.55
3580,50,52.069
3581,50,51.919
3582,50,52.069
3583,50,51.919
3584,50,52.165
3585,50,52.015
3586,50,51.865
3587,50,52.315
3588,50,52.165
3589,50,52.615
3590,50,52.825
3591,50,52.975
3592,50,52.825
3593,50,52.675
3594,50,52.525
3595,50,52.375
3596,51,53.1588235294
3597,51,53.0088235294
3598,51,52.8588235294
3599,51,53.0029411765
3600,51,52.8529411765
3601,52,53.3211538462
3602,52,53.4596153846
3603,52,53.3096153846
3604,52,53.4480769231
3605,52,53.5865384615
3606,52,53.4365384615
3607,52,54.0105769231
3608,52,53.8605769231
3609,52,53.9990384615
3610,52,54.1375
3611,52,53.9875
3612,52,54.1259615385
3613,52,54.2644230769
3614,52,54.4028846154
3615,52,54.5413461538
3616,51,55.4617647059
3617,51,55.3117647059
3618,51,55.2617647059
3619,51,55.1117647059
3620,51,55.2558823529
3621,51,55.4
3622,51,55.6852941176
3623,51,55.8294117647
3624,50,56.797
3625,50,56.647
3626,50,56.797
3627,50,56.947
3628,50,56.968
3629,50,57.118
3630,50,57.088
3631,50,56.938
3632,50,56.788
3633,50,56.938
3634,50,57.088
3635,50,57.538
3636,50,57.388
3637,50,57.238
3638,50,57.088
3639,50,57.838
3640,51,58.2205882353
3641,51,58.0705882353
3642,51,57.9205882353
3643,51,57.7705882353
3644,51,58.2088235294
3645,51,58.0588235294
3646,51,58.2029411765
3647,51,58.0529411765
3648,51,58.2735294118
3649,51,58.4176470588
3650,51,58.2676470588
3651,51,58.7058823529
3652,51,58.85
3653,51,58.7
3654,51,58.55
3655,51,58.4
3656,51,58.25
3657,51,58.1
3658,51,57.95
3659,51,57.8
3660,52,57.9826923077
3661,52,58.1211538462
3662,52,57.9711538462
3663,52,58.3980769231
3664,52,58.5365384615
3665,52,58.675
3666,52,58.525
3667,52,58.6144230769
3668,52,58.7528846154
3669,52,58.6028846154
3670,52,58.4528846154
3671,52,58.5913461538
3672,52,58.4413461538
3673,52,58.8682692308
3674,52,59.0067307692
3675,52,58.8567307692
3676,52,58.7067307692
3677,52,58.5567307692
3678,52,58.4067307692
3679,52,58.5451923077
3680,52,58.9721153846
3681,53,59.0896226415
3682,53,59.4037735849
3683,53,59.2537735849
3684,53,59.1037735849
3685,53,58.9537735849
3686,53,59.0867924528
3687,53,58.9367924528
3688,53,58.7867924528
3689,53,59.2028301887
3690,53,59.0528301887
3691,53,58.9028301887
3692,53,58.7528301887
3693,53,59.1688679245
3694,53,59.0188679245
3695,53,58.8688679245
3696,54,58.925
3697,54,59.0527777778
3698,54,58.9027777778
3699,54,58.7527777778
3700,54,58.6027777778
3701,54,58.5472222222
3702,54,58.3972222222
3703,54,58.525
3704,54,58.375
3705,54,58.8472222222
3706,54,58.6972222222
3707,54,58.825
3708,54,58.675
3709,54,58.525
3710,54,58.9694444444
3711,54,58.8194444444
3712,54,59.225
3713,54,59.075
3714,54,58.925
3715,54,58.775
3716,54,58.625
3717,54,58.475
3718,55,59.0227272727
3719,55,58.8727272727
3720,55,58.9954545455
3721,55,58.8454545455
3722,55,58.6954545455
3723,54,58.7333333333
3724,54,59.1388888889
3725,54,58.9888888889
3726,55,59.3118181818
3727,55,59.1618181818
3728,55,59.0118181818
3729,55,58.8618181818
3730,55,58.7118181818
3731,55,58.5618181818
3732,55,58.4118181818
3733,55,58.5345454545
3734,55,58.4281818182
3735,55,58.5509090909
3736,56,59.1410714286
3737,56,59.1758928571
3738,56,59.0258928571
3739,56,58.8758928571
3740,56,58.7258928571
3741,56,59.1116071429
3742,56,59.2294642857
3743,56,59.0794642857
3744,56,58.9294642857
3745,56,58.7794642857
3746,56,58.8330357143
3747,56,58.6830357143
3748,56,58.8008928571
3749,56,58.6508928571
3750,56,58.5008928571
3751,56,58.3508928571
3752,56,58.2008928571
3753,56,58.0508928571
3754,56,57.9008928571
3755,56,57.7508928571
3756,56,57.6008928571
3757,56,57.4508928571
3758,56,57.3008928571
3759,56,57.1508928571
3760,56,57.0008928571
3761,56,56.8508928571
3762,56,57.7455357143
3763,56,57.5955357143
3764,56,57.4455357143
3765,56,57.2955357143
3766,57,57.3684210526
3767,57,57.4815789474
